,ID,Sexo,Facultad a la que aplicó,Fue admitido
2638,6f648084-fbfc-11eb-9a96-8c8590480788,H,D,N
2639,6f6480ac-fbfc-11eb-9a96-8c8590480788,H,D,N
2640,6f6480ca-fbfc-11eb-9a96-8c8590480788,H,D,N
2641,6f6480e8-fbfc-11eb-9a96-8c8590480788,H,D,N
2642,6f648106-fbfc-11eb-9a96-8c8590480788,H,D,N
2643,6f648124-fbfc-11eb-9a96-8c8590480788,H,D,N
2644,6f648142-fbfc-11eb-9a96-8c8590480788,H,D,N
2645,6f648160-fbfc-11eb-9a96-8c8590480788,H,D,N
2646,6f64817e-fbfc-11eb-9a96-8c8590480788,H,D,N
2647,6f64819c-fbfc-11eb-9a96-8c8590480788,H,D,N
2648,6f6481ba-fbfc-11eb-9a96-8c8590480788,H,D,N
2649,6f6481d8-fbfc-11eb-9a96-8c8590480788,H,D,N
2650,6f6481f6-fbfc-11eb-9a96-8c8590480788,H,D,N
2651,6f648214-fbfc-11eb-9a96-8c8590480788,H,D,N
2652,6f648232-fbfc-11eb-9a96-8c8590480788,H,D,N
2653,6f648250-fbfc-11eb-9a96-8c8590480788,H,D,N
2654,6f64826e-fbfc-11eb-9a96-8c8590480788,H,D,N
2655,6f64828c-fbfc-11eb-9a96-8c8590480788,H,D,N
2656,6f6482aa-fbfc-11eb-9a96-8c8590480788,H,D,N
2657,6f6482c8-fbfc-11eb-9a96-8c8590480788,H,D,N
2658,6f6482e6-fbfc-11eb-9a96-8c8590480788,H,D,N
2659,6f648304-fbfc-11eb-9a96-8c8590480788,H,D,N
2660,6f648322-fbfc-11eb-9a96-8c8590480788,H,D,N
2661,6f648340-fbfc-11eb-9a96-8c8590480788,H,D,N
2662,6f64835e-fbfc-11eb-9a96-8c8590480788,H,D,N
2663,6f64837c-fbfc-11eb-9a96-8c8590480788,H,D,N
2664,6f64839a-fbfc-11eb-9a96-8c8590480788,H,D,N
2665,6f6483b8-fbfc-11eb-9a96-8c8590480788,H,D,N
2666,6f6483d6-fbfc-11eb-9a96-8c8590480788,H,D,N
2667,6f6483f4-fbfc-11eb-9a96-8c8590480788,H,D,N
2668,6f648412-fbfc-11eb-9a96-8c8590480788,H,D,N
2669,6f64843a-fbfc-11eb-9a96-8c8590480788,H,D,N
2670,6f648458-fbfc-11eb-9a96-8c8590480788,H,D,N
2671,6f648476-fbfc-11eb-9a96-8c8590480788,H,D,N
2672,6f648494-fbfc-11eb-9a96-8c8590480788,H,D,N
2673,6f6484b2-fbfc-11eb-9a96-8c8590480788,H,D,N
2674,6f6484d0-fbfc-11eb-9a96-8c8590480788,H,D,N
2675,6f6484ee-fbfc-11eb-9a96-8c8590480788,H,D,N
2676,6f64850c-fbfc-11eb-9a96-8c8590480788,H,D,N
2677,6f64852a-fbfc-11eb-9a96-8c8590480788,H,D,N
2678,6f648548-fbfc-11eb-9a96-8c8590480788,H,D,N
2679,6f648566-fbfc-11eb-9a96-8c8590480788,H,D,N
2680,6f648584-fbfc-11eb-9a96-8c8590480788,H,D,N
2681,6f6485a2-fbfc-11eb-9a96-8c8590480788,H,D,N
2682,6f6485c0-fbfc-11eb-9a96-8c8590480788,H,D,N
2683,6f6485f2-fbfc-11eb-9a96-8c8590480788,H,D,N
2684,6f648624-fbfc-11eb-9a96-8c8590480788,H,D,N
2685,6f648656-fbfc-11eb-9a96-8c8590480788,H,D,N
2686,6f648688-fbfc-11eb-9a96-8c8590480788,H,D,N
2687,6f6486ba-fbfc-11eb-9a96-8c8590480788,H,D,N
2688,6f6487be-fbfc-11eb-9a96-8c8590480788,H,D,N
2689,6f6487f0-fbfc-11eb-9a96-8c8590480788,H,D,N
2690,6f648822-fbfc-11eb-9a96-8c8590480788,H,D,N
2691,6f648854-fbfc-11eb-9a96-8c8590480788,H,D,N
2692,6f64887c-fbfc-11eb-9a96-8c8590480788,H,D,N
2693,6f6488ae-fbfc-11eb-9a96-8c8590480788,H,D,N
2694,6f6488d6-fbfc-11eb-9a96-8c8590480788,H,D,N
2695,6f648c5a-fbfc-11eb-9a96-8c8590480788,H,D,N
2696,6f648ca0-fbfc-11eb-9a96-8c8590480788,H,D,N
2697,6f648cd2-fbfc-11eb-9a96-8c8590480788,H,D,N
2698,6f648cf0-fbfc-11eb-9a96-8c8590480788,H,D,N
2699,6f648d0e-fbfc-11eb-9a96-8c8590480788,H,D,N
2700,6f648d2c-fbfc-11eb-9a96-8c8590480788,H,D,N
2701,6f648d4a-fbfc-11eb-9a96-8c8590480788,H,D,N
2702,6f648d68-fbfc-11eb-9a96-8c8590480788,H,D,N
2703,6f648d86-fbfc-11eb-9a96-8c8590480788,H,D,N
2704,6f648da4-fbfc-11eb-9a96-8c8590480788,H,D,N
2705,6f648dc2-fbfc-11eb-9a96-8c8590480788,H,D,N
2706,6f648de0-fbfc-11eb-9a96-8c8590480788,H,D,N
2707,6f648dfe-fbfc-11eb-9a96-8c8590480788,H,D,N
2708,6f648e1c-fbfc-11eb-9a96-8c8590480788,H,D,N
2709,6f648e3a-fbfc-11eb-9a96-8c8590480788,H,D,N
2710,6f648e58-fbfc-11eb-9a96-8c8590480788,H,D,N
2711,6f648e76-fbfc-11eb-9a96-8c8590480788,H,D,N
2712,6f648e94-fbfc-11eb-9a96-8c8590480788,H,D,N
2713,6f648eb2-fbfc-11eb-9a96-8c8590480788,H,D,N
2714,6f648ed0-fbfc-11eb-9a96-8c8590480788,H,D,N
2715,6f648eee-fbfc-11eb-9a96-8c8590480788,H,D,N
2716,6f648f0c-fbfc-11eb-9a96-8c8590480788,H,D,N
2717,6f648f2a-fbfc-11eb-9a96-8c8590480788,H,D,N
2718,6f648f48-fbfc-11eb-9a96-8c8590480788,H,D,N
2719,6f648f66-fbfc-11eb-9a96-8c8590480788,H,D,N
2720,6f648f84-fbfc-11eb-9a96-8c8590480788,H,D,N
2721,6f648fa2-fbfc-11eb-9a96-8c8590480788,H,D,N
2722,6f648fb6-fbfc-11eb-9a96-8c8590480788,H,D,N
2723,6f648fd4-fbfc-11eb-9a96-8c8590480788,H,D,N
2724,6f648ff2-fbfc-11eb-9a96-8c8590480788,H,D,N
2725,6f649010-fbfc-11eb-9a96-8c8590480788,H,D,N
2726,6f64902e-fbfc-11eb-9a96-8c8590480788,H,D,N
2727,6f64904c-fbfc-11eb-9a96-8c8590480788,H,D,N
2728,6f64906a-fbfc-11eb-9a96-8c8590480788,H,D,N
2729,6f649088-fbfc-11eb-9a96-8c8590480788,H,D,N
2730,6f6490a6-fbfc-11eb-9a96-8c8590480788,H,D,N
2731,6f6490c4-fbfc-11eb-9a96-8c8590480788,H,D,N
2732,6f6490e2-fbfc-11eb-9a96-8c8590480788,H,D,N
2733,6f649100-fbfc-11eb-9a96-8c8590480788,H,D,N
2734,6f649114-fbfc-11eb-9a96-8c8590480788,H,D,N
2735,6f649132-fbfc-11eb-9a96-8c8590480788,H,D,N
2736,6f649150-fbfc-11eb-9a96-8c8590480788,H,D,N
2737,6f64916e-fbfc-11eb-9a96-8c8590480788,H,D,N
2738,6f64918c-fbfc-11eb-9a96-8c8590480788,H,D,N
2739,6f6491aa-fbfc-11eb-9a96-8c8590480788,H,D,N
2740,6f6491c8-fbfc-11eb-9a96-8c8590480788,H,D,N
2741,6f6491e6-fbfc-11eb-9a96-8c8590480788,H,D,N
2742,6f649204-fbfc-11eb-9a96-8c8590480788,H,D,N
2743,6f649222-fbfc-11eb-9a96-8c8590480788,H,D,N
2744,6f649240-fbfc-11eb-9a96-8c8590480788,H,D,N
2745,6f64925e-fbfc-11eb-9a96-8c8590480788,H,D,N
2746,6f64927c-fbfc-11eb-9a96-8c8590480788,H,D,N
2747,6f64929a-fbfc-11eb-9a96-8c8590480788,H,D,N
2748,6f6492ae-fbfc-11eb-9a96-8c8590480788,H,D,N
2749,6f6492cc-fbfc-11eb-9a96-8c8590480788,H,D,N
2750,6f6492ea-fbfc-11eb-9a96-8c8590480788,H,D,N
2751,6f649308-fbfc-11eb-9a96-8c8590480788,H,D,N
2752,6f649326-fbfc-11eb-9a96-8c8590480788,H,D,N
2753,6f649344-fbfc-11eb-9a96-8c8590480788,H,D,N
2754,6f649362-fbfc-11eb-9a96-8c8590480788,H,D,N
2755,6f649380-fbfc-11eb-9a96-8c8590480788,H,D,N
2756,6f64939e-fbfc-11eb-9a96-8c8590480788,H,D,N
2757,6f6493bc-fbfc-11eb-9a96-8c8590480788,H,D,N
2758,6f6493d0-fbfc-11eb-9a96-8c8590480788,H,D,N
2759,6f6493ee-fbfc-11eb-9a96-8c8590480788,H,D,N
2760,6f64940c-fbfc-11eb-9a96-8c8590480788,H,D,N
2761,6f64942a-fbfc-11eb-9a96-8c8590480788,H,D,N
2762,6f649448-fbfc-11eb-9a96-8c8590480788,H,D,N
2763,6f649466-fbfc-11eb-9a96-8c8590480788,H,D,N
2764,6f649484-fbfc-11eb-9a96-8c8590480788,H,D,N
2765,6f6494a2-fbfc-11eb-9a96-8c8590480788,H,D,N
2766,6f6494c0-fbfc-11eb-9a96-8c8590480788,H,D,N
2767,6f6494de-fbfc-11eb-9a96-8c8590480788,H,D,N
2768,6f6494fc-fbfc-11eb-9a96-8c8590480788,H,D,N
2769,6f64951a-fbfc-11eb-9a96-8c8590480788,H,D,N
2770,6f649538-fbfc-11eb-9a96-8c8590480788,H,D,N
2771,6f649556-fbfc-11eb-9a96-8c8590480788,H,D,N
2772,6f64956a-fbfc-11eb-9a96-8c8590480788,H,D,N
2773,6f649588-fbfc-11eb-9a96-8c8590480788,H,D,N
2774,6f6495a6-fbfc-11eb-9a96-8c8590480788,H,D,N
2775,6f6495c4-fbfc-11eb-9a96-8c8590480788,H,D,N
2776,6f6495e2-fbfc-11eb-9a96-8c8590480788,H,D,N
2777,6f649600-fbfc-11eb-9a96-8c8590480788,H,D,N
2778,6f64961e-fbfc-11eb-9a96-8c8590480788,H,D,N
2779,6f64963c-fbfc-11eb-9a96-8c8590480788,H,D,N
2780,6f64965a-fbfc-11eb-9a96-8c8590480788,H,D,N
2781,6f649678-fbfc-11eb-9a96-8c8590480788,H,D,N
2782,6f649696-fbfc-11eb-9a96-8c8590480788,H,D,N
2783,6f6496b4-fbfc-11eb-9a96-8c8590480788,H,D,N
2784,6f6496d2-fbfc-11eb-9a96-8c8590480788,H,D,N
2785,6f6496f0-fbfc-11eb-9a96-8c8590480788,H,D,N
2786,6f649704-fbfc-11eb-9a96-8c8590480788,H,D,N
2787,6f649722-fbfc-11eb-9a96-8c8590480788,H,D,N
2788,6f649740-fbfc-11eb-9a96-8c8590480788,H,D,N
2789,6f64975e-fbfc-11eb-9a96-8c8590480788,H,D,N
2790,6f64977c-fbfc-11eb-9a96-8c8590480788,H,D,N
2791,6f64979a-fbfc-11eb-9a96-8c8590480788,H,D,N
2792,6f6497b8-fbfc-11eb-9a96-8c8590480788,H,D,N
2793,6f6497d6-fbfc-11eb-9a96-8c8590480788,H,D,N
2794,6f6497f4-fbfc-11eb-9a96-8c8590480788,H,D,N
2795,6f64981c-fbfc-11eb-9a96-8c8590480788,H,D,N
2796,6f64983a-fbfc-11eb-9a96-8c8590480788,H,D,N
2797,6f649858-fbfc-11eb-9a96-8c8590480788,H,D,N
2798,6f649876-fbfc-11eb-9a96-8c8590480788,H,D,N
2799,6f649894-fbfc-11eb-9a96-8c8590480788,H,D,N
2800,6f6498b2-fbfc-11eb-9a96-8c8590480788,H,D,N
2801,6f6498d0-fbfc-11eb-9a96-8c8590480788,H,D,N
2802,6f6498ee-fbfc-11eb-9a96-8c8590480788,H,D,N
2803,6f64990c-fbfc-11eb-9a96-8c8590480788,H,D,N
2804,6f64992a-fbfc-11eb-9a96-8c8590480788,H,D,N
2805,6f649948-fbfc-11eb-9a96-8c8590480788,H,D,N
2806,6f649966-fbfc-11eb-9a96-8c8590480788,H,D,N
2807,6f649984-fbfc-11eb-9a96-8c8590480788,H,D,N
2808,6f6499a2-fbfc-11eb-9a96-8c8590480788,H,D,N
2809,6f6499c0-fbfc-11eb-9a96-8c8590480788,H,D,N
2810,6f6499de-fbfc-11eb-9a96-8c8590480788,H,D,N
2811,6f6499fc-fbfc-11eb-9a96-8c8590480788,H,D,N
2812,6f649a1a-fbfc-11eb-9a96-8c8590480788,H,D,N
2813,6f649a42-fbfc-11eb-9a96-8c8590480788,M,D,S
2814,6f649a6a-fbfc-11eb-9a96-8c8590480788,M,D,S
2815,6f649a88-fbfc-11eb-9a96-8c8590480788,M,D,S
2816,6f649aa6-fbfc-11eb-9a96-8c8590480788,M,D,S
2817,6f649ac4-fbfc-11eb-9a96-8c8590480788,M,D,S
2818,6f649ae2-fbfc-11eb-9a96-8c8590480788,M,D,S
2819,6f649b00-fbfc-11eb-9a96-8c8590480788,M,D,S
2820,6f649b14-fbfc-11eb-9a96-8c8590480788,M,D,S
2821,6f649b32-fbfc-11eb-9a96-8c8590480788,M,D,S
2822,6f649b50-fbfc-11eb-9a96-8c8590480788,M,D,S
2823,6f649b6e-fbfc-11eb-9a96-8c8590480788,M,D,S
2824,6f649b8c-fbfc-11eb-9a96-8c8590480788,M,D,S
2825,6f649baa-fbfc-11eb-9a96-8c8590480788,M,D,S
2826,6f649bc8-fbfc-11eb-9a96-8c8590480788,M,D,S
2827,6f649be6-fbfc-11eb-9a96-8c8590480788,M,D,S
2828,6f649c04-fbfc-11eb-9a96-8c8590480788,M,D,S
2829,6f649c22-fbfc-11eb-9a96-8c8590480788,M,D,S
2830,6f649c40-fbfc-11eb-9a96-8c8590480788,M,D,S
2831,6f649c54-fbfc-11eb-9a96-8c8590480788,M,D,S
2832,6f649c72-fbfc-11eb-9a96-8c8590480788,M,D,S
2833,6f64e6be-fbfc-11eb-9a96-8c8590480788,M,D,S
2834,6f64e7e0-fbfc-11eb-9a96-8c8590480788,M,D,S
2835,6f64e812-fbfc-11eb-9a96-8c8590480788,M,D,S
2836,6f64e83a-fbfc-11eb-9a96-8c8590480788,M,D,S
2837,6f64e858-fbfc-11eb-9a96-8c8590480788,M,D,S
2838,6f64e876-fbfc-11eb-9a96-8c8590480788,M,D,S
2839,6f64e894-fbfc-11eb-9a96-8c8590480788,M,D,S
2840,6f64e8b2-fbfc-11eb-9a96-8c8590480788,M,D,S
2841,6f64e8d0-fbfc-11eb-9a96-8c8590480788,M,D,S
2842,6f64e8ee-fbfc-11eb-9a96-8c8590480788,M,D,S
2843,6f64e90c-fbfc-11eb-9a96-8c8590480788,M,D,S
2844,6f64e92a-fbfc-11eb-9a96-8c8590480788,M,D,S
2845,6f64e948-fbfc-11eb-9a96-8c8590480788,M,D,S
2846,6f64e966-fbfc-11eb-9a96-8c8590480788,M,D,S
2847,6f64e984-fbfc-11eb-9a96-8c8590480788,M,D,S
2848,6f64e998-fbfc-11eb-9a96-8c8590480788,M,D,S
2849,6f64e9b6-fbfc-11eb-9a96-8c8590480788,M,D,S
2850,6f64e9d4-fbfc-11eb-9a96-8c8590480788,M,D,S
2851,6f64e9f2-fbfc-11eb-9a96-8c8590480788,M,D,S
2852,6f64ea10-fbfc-11eb-9a96-8c8590480788,M,D,S
2853,6f64ea2e-fbfc-11eb-9a96-8c8590480788,M,D,S
2854,6f64ea4c-fbfc-11eb-9a96-8c8590480788,M,D,S
2855,6f64ea6a-fbfc-11eb-9a96-8c8590480788,M,D,S
2856,6f64ea88-fbfc-11eb-9a96-8c8590480788,M,D,S
2857,6f64eaa6-fbfc-11eb-9a96-8c8590480788,M,D,S
2858,6f64eac4-fbfc-11eb-9a96-8c8590480788,M,D,S
2859,6f64ead8-fbfc-11eb-9a96-8c8590480788,M,D,S
2860,6f64eaf6-fbfc-11eb-9a96-8c8590480788,M,D,S
2861,6f64eb14-fbfc-11eb-9a96-8c8590480788,M,D,S
2862,6f64eb32-fbfc-11eb-9a96-8c8590480788,M,D,S
2863,6f64eb50-fbfc-11eb-9a96-8c8590480788,M,D,S
2864,6f64eb6e-fbfc-11eb-9a96-8c8590480788,M,D,S
2865,6f64eb8c-fbfc-11eb-9a96-8c8590480788,M,D,S
2866,6f64ebaa-fbfc-11eb-9a96-8c8590480788,M,D,S
2867,6f64ebc8-fbfc-11eb-9a96-8c8590480788,M,D,S
2868,6f64ebe6-fbfc-11eb-9a96-8c8590480788,M,D,S
2869,6f64ec04-fbfc-11eb-9a96-8c8590480788,M,D,S
2870,6f64ec22-fbfc-11eb-9a96-8c8590480788,M,D,S
2871,6f64ec40-fbfc-11eb-9a96-8c8590480788,M,D,S
2872,6f64ec5e-fbfc-11eb-9a96-8c8590480788,M,D,S
2873,6f64ec7c-fbfc-11eb-9a96-8c8590480788,M,D,S
2874,6f64ec9a-fbfc-11eb-9a96-8c8590480788,M,D,S
2875,6f64ecb8-fbfc-11eb-9a96-8c8590480788,M,D,S
2876,6f64ecd6-fbfc-11eb-9a96-8c8590480788,M,D,S
2877,6f64ecf4-fbfc-11eb-9a96-8c8590480788,M,D,S
2878,6f64ed12-fbfc-11eb-9a96-8c8590480788,M,D,S
2879,6f64ed30-fbfc-11eb-9a96-8c8590480788,M,D,S
2880,6f64ed58-fbfc-11eb-9a96-8c8590480788,M,D,S
2881,6f64ed76-fbfc-11eb-9a96-8c8590480788,M,D,S
2882,6f64ed94-fbfc-11eb-9a96-8c8590480788,M,D,S
2883,6f64edb2-fbfc-11eb-9a96-8c8590480788,M,D,S
2884,6f64edd0-fbfc-11eb-9a96-8c8590480788,M,D,S
2885,6f64edee-fbfc-11eb-9a96-8c8590480788,M,D,S
2886,6f64ee0c-fbfc-11eb-9a96-8c8590480788,M,D,S
2887,6f64ee34-fbfc-11eb-9a96-8c8590480788,M,D,S
2888,6f64ee52-fbfc-11eb-9a96-8c8590480788,M,D,S
2889,6f64ee70-fbfc-11eb-9a96-8c8590480788,M,D,S
2890,6f64ee8e-fbfc-11eb-9a96-8c8590480788,M,D,S
2891,6f64eeac-fbfc-11eb-9a96-8c8590480788,M,D,S
2892,6f64eeca-fbfc-11eb-9a96-8c8590480788,M,D,S
2893,6f64eee8-fbfc-11eb-9a96-8c8590480788,M,D,S
2894,6f64ef06-fbfc-11eb-9a96-8c8590480788,M,D,S
2895,6f64ef24-fbfc-11eb-9a96-8c8590480788,M,D,S
2896,6f64ef42-fbfc-11eb-9a96-8c8590480788,M,D,S
2897,6f64ef60-fbfc-11eb-9a96-8c8590480788,M,D,S
2898,6f64ef7e-fbfc-11eb-9a96-8c8590480788,M,D,S
2899,6f64ef9c-fbfc-11eb-9a96-8c8590480788,M,D,S
2900,6f64efd8-fbfc-11eb-9a96-8c8590480788,M,D,S
2901,6f64f000-fbfc-11eb-9a96-8c8590480788,M,D,S
2902,6f64f032-fbfc-11eb-9a96-8c8590480788,M,D,S
2903,6f64f0fa-fbfc-11eb-9a96-8c8590480788,M,D,S
2904,6f64f14a-fbfc-11eb-9a96-8c8590480788,M,D,S
2905,6f64f17c-fbfc-11eb-9a96-8c8590480788,M,D,S
2906,6f64f1a4-fbfc-11eb-9a96-8c8590480788,M,D,S
2907,6f64f1d6-fbfc-11eb-9a96-8c8590480788,M,D,S
2908,6f64f1fe-fbfc-11eb-9a96-8c8590480788,M,D,S
2909,6f64f230-fbfc-11eb-9a96-8c8590480788,M,D,S
2910,6f64f258-fbfc-11eb-9a96-8c8590480788,M,D,S
2911,6f64f280-fbfc-11eb-9a96-8c8590480788,M,D,S
2912,6f64f348-fbfc-11eb-9a96-8c8590480788,M,D,S
2913,6f64f38e-fbfc-11eb-9a96-8c8590480788,M,D,S
2914,6f64f3c0-fbfc-11eb-9a96-8c8590480788,M,D,S
2915,6f64f3f2-fbfc-11eb-9a96-8c8590480788,M,D,S
2916,6f64f424-fbfc-11eb-9a96-8c8590480788,M,D,S
2917,6f64f44c-fbfc-11eb-9a96-8c8590480788,M,D,S
2918,6f64f47e-fbfc-11eb-9a96-8c8590480788,M,D,S
2919,6f64f4b0-fbfc-11eb-9a96-8c8590480788,M,D,S
2920,6f64f4e2-fbfc-11eb-9a96-8c8590480788,M,D,S
2921,6f64f514-fbfc-11eb-9a96-8c8590480788,M,D,S
2922,6f64f532-fbfc-11eb-9a96-8c8590480788,M,D,S
2923,6f64f550-fbfc-11eb-9a96-8c8590480788,M,D,S
2924,6f64f56e-fbfc-11eb-9a96-8c8590480788,M,D,S
2925,6f64f58c-fbfc-11eb-9a96-8c8590480788,M,D,S
2926,6f64f5aa-fbfc-11eb-9a96-8c8590480788,M,D,S
2927,6f64f5c8-fbfc-11eb-9a96-8c8590480788,M,D,S
2928,6f64f5e6-fbfc-11eb-9a96-8c8590480788,M,D,S
2929,6f64f604-fbfc-11eb-9a96-8c8590480788,M,D,S
2930,6f64f618-fbfc-11eb-9a96-8c8590480788,M,D,S
2931,6f64f636-fbfc-11eb-9a96-8c8590480788,M,D,S
2932,6f64f654-fbfc-11eb-9a96-8c8590480788,M,D,S
2933,6f64f672-fbfc-11eb-9a96-8c8590480788,M,D,S
2934,6f64f690-fbfc-11eb-9a96-8c8590480788,M,D,S
2935,6f64f6ae-fbfc-11eb-9a96-8c8590480788,M,D,S
2936,6f64f6cc-fbfc-11eb-9a96-8c8590480788,M,D,S
2937,6f64f6ea-fbfc-11eb-9a96-8c8590480788,M,D,S
2938,6f64f708-fbfc-11eb-9a96-8c8590480788,M,D,S
2939,6f64f726-fbfc-11eb-9a96-8c8590480788,M,D,S
2940,6f64f744-fbfc-11eb-9a96-8c8590480788,M,D,S
2941,6f64f762-fbfc-11eb-9a96-8c8590480788,M,D,S
2942,6f64f780-fbfc-11eb-9a96-8c8590480788,M,D,S
2943,6f64f79e-fbfc-11eb-9a96-8c8590480788,M,D,S
2944,6f64f7da-fbfc-11eb-9a96-8c8590480788,M,D,N
2945,6f64f7f8-fbfc-11eb-9a96-8c8590480788,M,D,N
2946,6f64f816-fbfc-11eb-9a96-8c8590480788,M,D,N
2947,6f64f834-fbfc-11eb-9a96-8c8590480788,M,D,N
2948,6f64f852-fbfc-11eb-9a96-8c8590480788,M,D,N
2949,6f64f870-fbfc-11eb-9a96-8c8590480788,M,D,N
2950,6f64f88e-fbfc-11eb-9a96-8c8590480788,M,D,N
2951,6f64f8a2-fbfc-11eb-9a96-8c8590480788,M,D,N
2952,6f64f8c0-fbfc-11eb-9a96-8c8590480788,M,D,N
2953,6f64f8de-fbfc-11eb-9a96-8c8590480788,M,D,N
2954,6f64f8fc-fbfc-11eb-9a96-8c8590480788,M,D,N
2955,6f64f91a-fbfc-11eb-9a96-8c8590480788,M,D,N
2956,6f64f938-fbfc-11eb-9a96-8c8590480788,M,D,N
2957,6f64f956-fbfc-11eb-9a96-8c8590480788,M,D,N
2958,6f64f974-fbfc-11eb-9a96-8c8590480788,M,D,N
2959,6f64f9a6-fbfc-11eb-9a96-8c8590480788,M,D,N
2960,6f64f9c4-fbfc-11eb-9a96-8c8590480788,M,D,N
2961,6f64f9e2-fbfc-11eb-9a96-8c8590480788,M,D,N
2962,6f64fa00-fbfc-11eb-9a96-8c8590480788,M,D,N
2963,6f64fa1e-fbfc-11eb-9a96-8c8590480788,M,D,N
2964,6f64fa3c-fbfc-11eb-9a96-8c8590480788,M,D,N
2965,6f64fa5a-fbfc-11eb-9a96-8c8590480788,M,D,N
2966,6f64fa82-fbfc-11eb-9a96-8c8590480788,M,D,N
2967,6f64faa0-fbfc-11eb-9a96-8c8590480788,M,D,N
2968,6f64fab4-fbfc-11eb-9a96-8c8590480788,M,D,N
2969,6f64fad2-fbfc-11eb-9a96-8c8590480788,M,D,N
2970,6f64faf0-fbfc-11eb-9a96-8c8590480788,M,D,N
2971,6f64fb0e-fbfc-11eb-9a96-8c8590480788,M,D,N
2972,6f64fb2c-fbfc-11eb-9a96-8c8590480788,M,D,N
2973,6f64fb4a-fbfc-11eb-9a96-8c8590480788,M,D,N
2974,6f64fb68-fbfc-11eb-9a96-8c8590480788,M,D,N
2975,6f64fb86-fbfc-11eb-9a96-8c8590480788,M,D,N
2976,6f64fb9a-fbfc-11eb-9a96-8c8590480788,M,D,N
2977,6f64fbc2-fbfc-11eb-9a96-8c8590480788,M,D,N
2978,6f64fbd6-fbfc-11eb-9a96-8c8590480788,M,D,N
2979,6f64fbf4-fbfc-11eb-9a96-8c8590480788,M,D,N
2980,6f64fc12-fbfc-11eb-9a96-8c8590480788,M,D,N
2981,6f64fc30-fbfc-11eb-9a96-8c8590480788,M,D,N
2982,6f64fc4e-fbfc-11eb-9a96-8c8590480788,M,D,N
2983,6f64fc6c-fbfc-11eb-9a96-8c8590480788,M,D,N
2984,6f64fc8a-fbfc-11eb-9a96-8c8590480788,M,D,N
2985,6f64fca8-fbfc-11eb-9a96-8c8590480788,M,D,N
2986,6f64fcc6-fbfc-11eb-9a96-8c8590480788,M,D,N
2987,6f64fcda-fbfc-11eb-9a96-8c8590480788,M,D,N
2988,6f64fcf8-fbfc-11eb-9a96-8c8590480788,M,D,N
2989,6f64fd16-fbfc-11eb-9a96-8c8590480788,M,D,N
2990,6f64fd34-fbfc-11eb-9a96-8c8590480788,M,D,N
2991,6f64fd52-fbfc-11eb-9a96-8c8590480788,M,D,N
2992,6f64fd70-fbfc-11eb-9a96-8c8590480788,M,D,N
2993,6f64fd8e-fbfc-11eb-9a96-8c8590480788,M,D,N
2994,6f64fdac-fbfc-11eb-9a96-8c8590480788,M,D,N
2995,6f64fdca-fbfc-11eb-9a96-8c8590480788,M,D,N
2996,6f64fde8-fbfc-11eb-9a96-8c8590480788,M,D,N
2997,6f64fdfc-fbfc-11eb-9a96-8c8590480788,M,D,N
2998,6f64fe1a-fbfc-11eb-9a96-8c8590480788,M,D,N
2999,6f64fe38-fbfc-11eb-9a96-8c8590480788,M,D,N
3000,6f64fe56-fbfc-11eb-9a96-8c8590480788,M,D,N
3001,6f64fe74-fbfc-11eb-9a96-8c8590480788,M,D,N
3002,6f64fe92-fbfc-11eb-9a96-8c8590480788,M,D,N
3003,6f64feb0-fbfc-11eb-9a96-8c8590480788,M,D,N
3004,6f64fece-fbfc-11eb-9a96-8c8590480788,M,D,N
3005,6f64feec-fbfc-11eb-9a96-8c8590480788,M,D,N
3006,6f64ff0a-fbfc-11eb-9a96-8c8590480788,M,D,N
3007,6f64ff28-fbfc-11eb-9a96-8c8590480788,M,D,N
3008,6f64ff46-fbfc-11eb-9a96-8c8590480788,M,D,N
3009,6f64ff5a-fbfc-11eb-9a96-8c8590480788,M,D,N
3010,6f64ff78-fbfc-11eb-9a96-8c8590480788,M,D,N
3011,6f64ff96-fbfc-11eb-9a96-8c8590480788,M,D,N
3012,6f64ffb4-fbfc-11eb-9a96-8c8590480788,M,D,N
3013,6f64ffd2-fbfc-11eb-9a96-8c8590480788,M,D,N
3014,6f64fff0-fbfc-11eb-9a96-8c8590480788,M,D,N
3015,6f65000e-fbfc-11eb-9a96-8c8590480788,M,D,N
3016,6f65002c-fbfc-11eb-9a96-8c8590480788,M,D,N
3017,6f65004a-fbfc-11eb-9a96-8c8590480788,M,D,N
3018,6f650068-fbfc-11eb-9a96-8c8590480788,M,D,N
3019,6f650086-fbfc-11eb-9a96-8c8590480788,M,D,N
3020,6f6500a4-fbfc-11eb-9a96-8c8590480788,M,D,N
3021,6f6500c2-fbfc-11eb-9a96-8c8590480788,M,D,N
3022,6f6500e0-fbfc-11eb-9a96-8c8590480788,M,D,N
3023,6f6500fe-fbfc-11eb-9a96-8c8590480788,M,D,N
3024,6f65011c-fbfc-11eb-9a96-8c8590480788,M,D,N
3025,6f65013a-fbfc-11eb-9a96-8c8590480788,M,D,N
3026,6f650158-fbfc-11eb-9a96-8c8590480788,M,D,N
3027,6f65016c-fbfc-11eb-9a96-8c8590480788,M,D,N
3028,6f65018a-fbfc-11eb-9a96-8c8590480788,M,D,N
3029,6f6501a8-fbfc-11eb-9a96-8c8590480788,M,D,N
